Project,Baseline,Type,Requirement,ID,Version,Hierarchy #,Description,Status,Priority,Owner,Owner (First Name),Owner (Last Name),Created By,Responsible,Created On,Sponsor Name,Source,Notes,SH Reason why,SH Comment,SH_BD Action,Due Date,SH_BD Due Date,Launch Priority,SH Product cost impacts,SH Schedule impacts,SH Risk impacts,SH Project cost impacts,SH Concept Impacts,Funded,Funding Approved,Management Approval,Compliance Approval,SH Safety Related,SH Stakeholders,Concerned Product,SH Allocation,SH Wave,SY Skill Allocation,SY Package Release,SY Model Type,SY Cabinet Type
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Automatic boost charge must be permanently enabled,40022,2.1,10.43.8,"The automatic boost charge function must be permanently enabled when battery type is configured to NiCd, as this is part of the basic NiCd charge cycle.This means that the user must not be able to disable the auto boost charge mode setting.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/3/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Float charge voltage must be configurable,40023,2.1,10.43.9,It must be possible for the user to configure the float charge voltage according to NiCd specific ranges.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/3/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Equalization charge voltage must be configurable,40024,2.1,10.43.10,It must be possible for the user to configure the equalization charge voltage according to NiCd specific ranges.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/3/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Equalization charge time must be configurable,40025,2.1,10.43.11,It must be possible for the user to configure the equalization charge time according to NiCd specific ranges.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/3/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Battery high voltage warning level,40027,2.1,10.43.13,The battery high voltage warning level must be adjusted according to NiCd battery type:NiCd:1.8 V/cell,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/3/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Remaining runtime calculation,40028,2.1,10.43.14,"The UPS must provide a calculation of the estimated remaining runtime (remaining backup time) of the NiCd batteryThe remaining runtime must be shown while operating in normal operation and battery operation, and shall be displayed real-time, even under changing load conditions.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/3/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Cyclic charging mode not allowed,40029,2.1,10.43.15,The cyclic charging mode must be disabled and not allowed for NiCd.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/3/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Static low battery warning and shutdown levels,40030,2.1,10.43.16,The low battery voltage warning and shutdown levels must be static (fixed) for NiCd batteries and not dynamic as is the case for lead acid batteries.The values of the static levels must be configurable by the user according to NiCd specific ranges:Range: 0.5-1.1 V/cellDefault: 1.00V/cell,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/3/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Battery voltage collapse level,40031,2.1,10.43.17,The battery voltage collapse level must be at 0.55 of the nominal voltage:NiCd: 1.2V/cell x 0.55 = 0.66V/cell. The battery voltage collapse clear condition level must be :NiCd: ??,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/3/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Settings and commands,40032,1.2,10.43.18,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/3/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Low battery shutdown level setting,40033,2.1,10.43.18.1,Setting for low battery shutdown level setting in volt/cell.NiCd:Range: 0.5-1.1 V/cellDefault: 1.00V/cell,Approved,Should / Necessary,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/3/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Li-ion support,40146,3.2,10.44,The UPS must be able to support Li-ion batteries as energy storage.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Li-ion extended support,40147,1.1,10.44.1,"The extended support for the Li-ion solutions must include: Minimal I/O exchange to interface the UPS and lithium-ion battery including basic surveillance functions, remaining runtime calculation and warning before UPS shutdown.",[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Supported Samsung Li-ion battery solutions,40148,2.1,10.44.1.1,The following Samsung Li-ion solutions must be supported:- SDI ELPM182,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Supported LG Li-ion battery solutions,40149,3,10.44.1.2,The following LG Li-ion solutions must be supported:- LG-JP3- LG-JP4,Rejected,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Support for custom Li-ion battery solutions,40150,15,10.44.1.3,"It must be possible to support custom Li-ion battery solutions, meaning the relevant parameters must be configurable by the user to comply with the given Li-ion solution.",Submitted,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Nominal battery cell voltage,40151,2.1,10.44.1.4,For the Li-ion solution the nominal battery cell voltage must be as follows:- Samsung SDI ELPM182: 3.8V.- LG JP4: 3.7V.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Li-ion battery SKU configuration,40152,14.1,10.44.1.5,"When the UPS is configured to use a SKU based Li-ion solution, the battery configuration parameters listed below must be fixed to the shown values:{Image: 9F62B5F4-CAD7-496A-8E8A-863454D24486.bmp}Box link: https://schneider-electric.box.com/s/pzp77i2pk4s8olcpbx4t9aif9134lgdcTolerances:Time: +/-1%Voltage: Offset +/- 0.5V, reading +/- 1%Temperature: ?",Submitted,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Boost charge not allowed,40153,2.1,10.44.1.6,For the Li-ion solution boost charging is not allowed and must be disabled.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Equalization charge not allowed,40154,2.1,10.44.1.7,For the Li-ion solution equalization charging is not allowed and must be disabled.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),No temperature compensation of charge voltage,40155,2.1,10.44.1.8,For the Li-ion solution the charge voltage must not be temperature compensated but instead fixed at the same value in the entire temperature range.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Temperature compensated charge current,40156,2.1,10.44.1.9,"To avoid damaging the Li-ion battery during charging, the charge current must be reduced at low battery temperatures.The reduction of the charging current must start at the value set as “battery temperature reference”. The charge current must be gradually reduced, reaching zero Amps at the value set as “minimum charging battery temperature”.For SDI ELPM182 and LG JP4 the reduction must start at 16°C, and must reach zero Amps at 0 °C.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Remaining battery runtime calculation,40157,2.1,10.44.1.10,The UPS must be able to calculate the remaining runtime of the Li-ion battery.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Static low battery warning and shutdown levels,40158,2.1,10.44.1.11,"The low battery voltage warning and shutdown levels must be static (fixed) for Li-ion batteries and not dynamic as is the case for lead acid batteries.For custom LIB solutions the value of the static low battery shutdown must be configurable. For standard SKUs that value must be automatically selected. The value of the static low battery warning level must be calculated as a function of the low battery shutdown level and nominal voltage:Low battery warning level = Low battery shutdown level + 0.375 x (Nominal voltage – Low battery shutdown level) - Samsung SDI ELPM182: Nominal 3.80V/cell, shutdown level 3.00V/cell, warning level 3.3V/cell- LG JP4: Nominal 3.70V/cell, shutdown level 3.15V/cell, warning level 3.35V/cell",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Battery high voltage warning level,40159,2.1,10.44.1.12,The battery high voltage warning level must be 1.5% higher than the float voltage.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Battery voltage collapse level,40160,2.1,10.44.1.13,"The battery voltage collapse level must be at half of the nominal voltage The battery voltage collapse clear condition level must be shutdown voltage level + 0.15 x (Nominal voltage – Low battery shutdown level) - Samsung SDI ELPM182: Nominal 3.80V/cell, shutdown level 3.00V/cell, collapse level 1.90V/cell, collapse clear level 3.12V/cell- LG JP4: Nominal 3.70V/cell, shutdown level 3.15V/cell, collapse level 1.85V/cell, collapse clear level 3.23V/cell",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Battery charge level calculation,40161,2.1,10.44.1.14,The UPS must be able to calculate the charge level (state of charge) of the Li-ion battery.,Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
